time,label,true_time,true_label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12
24,1,24,1,0.25414,0.82908,-1.4775,-0.31181,-0.45375,-0.34707,-0.78705,-1.1671,1.1512,-0.66487,-1.5981,0.97908
60,1,60,1,0.70208,2.2076,0.79531,0.10166,0.26137,1.133,2.3997,-1.4619,2.0413,-1.1975,0.21404,0.62712
23,0,32,1,-0.25588,1.3432,-0.2177,0.7476,-0.49382,0.30966,-0.28281,0.067305,1.089,0.61374,0.99858,-2.2057
34,0,48,1,1.203,-0.1001,0.24196,-1.1335,0.14747,2.8904,0.39681,-0.89748,-0.93686,-0.051346,0.34114,0.23161
9,0,9,1,-1.6038,0.29229,-0.075582,0.6056,0.64721,0.16082,1.1435,-0.16978,0.96873,0.10057,1.4174,0.070146
0,2,0,2,-1.4545,0.47757,1.3114,-0.39558,1.458,0.58444,-1.6418,-0.80179,-0.75829,-0.20991,-0.44891,2.5013
22,1,22,1,1.5539,-0.21097,-0.7939,-2.371,1.6651,-1.4855,-0.49131,-0.034872,0.22369,1.1159,1.2187,1.2045
2,1,2,1,-0.79025,-2.6044,-1.3339,0.54792,0.11173,-0.85892,-1.0714,0.71772,-0.44201,2.0318,0.03597,0.14543
3,2,3,2,0.54871,0.2909,-1.6892,0.13386,0.78883,-0.75273,0.67073,-0.66301,-1.7733,-1.3202,0.64324,-0.052889
106,2,106,2,1.3967,1.2178,2.1148,-0.79955,0.451,1.222,1.1585,2.5539,0.48182,-1.7271,0.15639,-0.55023
0,0,0,1,-1.0243,0.18738,0.86634,-0.049157,-0.67993,-0.18748,0.48233,0.65519,0.1849,0.49635,-1.1606,-0.64754
56,1,56,1,0.47253,1.5493,0.19581,0.79053,-2.1479,0.12041,0.56536,1.4992,1.2994,1.8963,-1.5262,0.12566
73,2,73,2,0.86952,-1.1406,1.2603,0.31946,0.47508,-1.9114,-0.37666,0.30205,2.1448,-0.20886,-0.088027,1.691
37,0,108,2,-0.22191,-1.5211,0.45042,0.8702,0.75362,0.36444,0.56519,-0.23431,-1.2437,-0.036118,0.29007,-1.37
0,0,0,1,-0.26235,0.23202,-0.58311,-0.13493,0.24719,2.0799,-2.2968,-1.1966,-1.3774,-1.0457,0.86398,-0.22176
6,0,20,2,1.7761,0.76836,-1.597,0.41972,0.37912,1.04,1.0121,0.54054,-0.19074,0.17808,1.563,1.474
0,0,14,1,1.0358,1.3822,0.76565,0.54392,-1.0028,-2.1528,0.96323,1.9238,-1.4106,0.010713,-1.6466,-0.1225
0,0,0,1,-0.22645,1.3244,-0.64052,0.97357,0.60885,0.34622,-1.2927,-0.73946,-0.51805,-0.070636,0.62981,-0.47368
2,0,7,2,1.7248,0.084449,-0.0066001,-0.57733,0.44829,-0.19113,0.59464,-0.21728,1.4619,-1.1316,1.0737,0.72323
10,0,12,1,-0.33347,0.81349,0.16694,-1.0243,-0.34044,-1.1639,0.2211,0.57315,-0.60146,-0.078027,1.2199,-1.7894
1,0,2,2,0.19703,0.76594,2.4748,-1.2454,-0.49987,0.3237,0.14994,1.6525,-0.20132,-1.7362,-0.30643,-0.19309
7,0,13,1,0.32109,-0.83876,0.58998,0.78083,2.0104,-0.5059,-0.013109,0.26967,-0.52122,0.87391,-0.037556,-0.1968
0,0,8,1,0.79815,1.2233,-0.72997,-0.61687,-0.35476,-1.5095,-0.3511,-0.543,-1.5461,-1.0699,0.92336,0.77087
13,1,13,1,0.40123,0.313,1.2157,0.23815,-1.2402,-0.087591,0.6579,0.011439,-0.37963,-0.43897,-0.83562,0.4704
32,2,32,2,0.72441,-1.465,0.63318,0.84681,-0.54436,0.31576,-0.24489,1.6383,0.42162,1.4164,-2.8152,-0.029653
25,1,25,1,0.77003,0.52717,-0.19114,-0.47021,-0.79085,-1.1787,2.0253,1.7997,1.9686,0.965,-1.0063,-1.0849
17,1,17,1,0.53751,-1.5719,0.72661,0.9793,0.62866,-1.6951,-0.90119,0.74622,0.47212,-0.83691,1.4587,0.49168
10,2,10,2,-0.38406,1.5411,0.66996,0.0033326,0.55259,-1.7922,1.7796,1.0232,0.0015582,1.4114,-1.8226,-0.84136
1,0,2,1,0.1286,-0.93195,0.32099,0.23903,0.21641,0.13042,-0.32271,0.058974,1.9339,1.0292,-1.4071,-0.077178
3,0,4,2,0.1592,1.716,1.1688,-0.18577,0.6871,1.5031,0.44112,2.2892,0.28724,-1.9505,-2.0444,-0.36083
6,1,6,1,0.23777,1.1532,0.21549,0.78959,0.91484,0.83586,-0.35024,-0.47471,-1.1605,0.33844,1.0285,-0.06153
10,2,10,2,-0.5328,0.68199,-0.25284,-0.72186,-0.9341,-0.75759,-0.84261,-0.15651,-0.85278,-0.42696,0.17117,0.77263
1,1,1,1,-0.76877,-1.3306,-1.0979,0.01478,0.46978,-1.2485,0.55488,0.93765,-0.37849,0.18688,1.0477,2.1274
2,0,2,1,0.7116,0.41781,-0.71553,-0.78088,-1.2733,-1.3619,-0.078535,2.6264,1.2134,-0.93418,-0.57293,0.22121
39,1,39,1,0.4794,-0.047056,-0.34702,0.71566,-1.6045,-1.0168,1.7431,0.91533,2.147,1.8811,2.0892,1.0737
22,1,22,1,-1.1681,-1.3121,0.13556,1.0633,0.7011,0.28475,-1.2231,0.99837,0.24115,0.19452,-1.9405,0.72142
21,2,21,2,-0.70825,-0.24443,-1.7137,0.38306,-1.7335,0.42624,1.3273,-0.66359,0.56838,-1.5702,-0.1938,0.073143
2,0,2,1,1.4618,-0.31977,-0.46338,0.65027,-0.58704,0.34178,-1.3853,0.48418,1.649,-0.11012,-0.51689,0.4171
2,0,6,2,-1.6662,2.5949,0.49845,0.39101,0.81599,1.7184,-0.2149,0.086015,-0.37887,0.050812,-0.7371,-1.5555
5,1,5,1,-0.37909,-1.153,0.56805,0.22715,-0.23216,0.6566,1.5503,-0.93234,1.2231,-0.31572,-0.21433,0.089799
3,0,16,1,1.1736,-0.48747,-0.43382,1.0542,-0.205,-1.3084,-0.616,-0.32921,0.28789,1.0019,-0.7995,-0.72122
36,2,36,2,0.11768,0.71669,-0.48589,-1.4439,0.1195,0.86042,0.80215,-0.23038,-1.3643,-0.32493,1.124,-0.0063913
2,0,2,1,-1.6346,-1.8558,0.43879,0.42185,0.89145,-1.7362,0.17947,-0.56692,-1.179,0.029189,1.406,0.60402
1,0,4,2,-0.29601,0.97518,-0.84938,-0.82204,2.3674,1.4939,1.1818,-0.18221,1.0269,1.3136,-0.084412,0.7326
7,0,7,2,-1.488,-2.0709,1.5022,1.0459,-1.8604,-0.19283,1.2105,0.69408,0.52757,-0.3679,1.5638,0.47844
1,0,3,1,1.6995,-0.18795,-0.762,-0.61869,-0.68772,-0.76034,1.2225,-1.284,-0.13447,0.6114,2.4658,-1.0967
36,0,47,2,-1.4249,-0.7284,0.47849,1.3389,-0.84071,-0.038468,-1.8636,0.0022411,-1.2049,0.1042,-0.23491,-0.70124
18,1,18,1,0.97943,0.18616,-0.69737,-0.40537,-0.36626,-0.18299,1.4086,-0.027376,2.2206,0.34751,0.29929,0.35315
6,0,8,1,0.91426,1.3944,0.34253,-0.98562,0.35253,-0.06199,0.47481,1.0427,-0.61549,1.138,1.0083,-0.48388
10,2,10,2,0.70259,1.499,-0.20297,-0.64727,-1.5631,0.57419,0.53434,2.3506,0.18606,0.15881,0.060601,-0.55925
4,0,16,2,-0.59985,0.76841,-0.96704,-0.040902,0.50053,0.21742,-0.13802,0.058684,1.5206,0.71522,-0.48362,-0.86304
2,2,2,2,1.0721,0.50803,0.1766,-1.5773,-0.74047,-0.005296,0.28673,-0.63101,-0.90659,-0.75775,-1.6222,0.14961
25,2,25,2,1.6991,-0.37211,0.62628,0.72633,-0.30012,1.4404,-0.36041,0.22513,0.29005,0.064102,-1.1351,0.77567
11,0,17,2,-0.80147,1.5866,-1.8089,-0.6539,0.70458,-0.32148,0.86391,0.33421,1.2834,1.1543,1.7571,0.096002
1,0,12,1,1.4135,-0.60712,0.0334,0.68974,0.10934,-1.2064,0.19212,-0.14856,0.028806,-0.22391,0.7929,-0.017365
2,0,153,2,1.309,-0.68526,-1.667,-0.7206,2.5598,-0.45343,-2.0785,-0.44544,1.2264,0.066036,-0.07064,-0.15218
8,2,8,2,-0.91019,1.7294,-0.036144,0.74122,-0.33481,-1.4194,0.21351,0.38649,0.012662,-0.79053,-1.1521,0.16402
1,0,13,1,-0.35813,1.6378,1.5393,0.15399,-0.49514,-0.55033,-0.25642,-0.96676,0.16548,0.84437,0.31821,-0.13945
3,0,3,1,0.86266,-1.1714,-0.21611,-0.38658,0.89197,1.8031,0.66873,-1.9435,-1.6774,0.24528,2.1582,1.8133
0,0,1,1,0.70186,-0.68505,0.017142,-0.58578,0.24432,-0.52131,0.55416,-1.3507,0.42076,-0.74037,-0.61463,0.24097
40,0,61,1,-0.518,0.24985,0.43691,-1.9101,-0.85242,-0.11194,2.8725,-0.65539,0.024153,-0.78931,0.28617,-0.19918
69,1,69,1,-0.24234,0.48972,-1.685,0.013548,-0.83157,0.46546,-0.37829,0.39634,0.45256,1.2997,0.1574,-0.56365
0,1,0,1,-0.24784,-0.11941,-0.40648,1.1032,-1.1678,-1.0255,-0.33841,-0.87663,-0.39656,0.16554,-1.1029,1.1714
11,2,11,2,-1.4989,-0.65491,0.97991,0.61033,0.60166,0.55554,-0.42403,-0.61009,-0.24079,-0.22254,-1.0116,0.051081
5,2,5,2,-0.15045,0.97,-1.0868,0.31706,0.33714,0.80069,0.64344,-0.8445,0.44755,-0.41689,0.19755,-0.076962
2,0,11,1,-0.23849,-1.0705,0.20227,0.79623,0.1834,-0.66035,0.21206,-0.67025,1.1096,-0.3701,-0.3984,0.27098
3,2,3,2,-0.070008,-0.25867,0.13963,0.79595,-1.3333,0.3902,-0.67704,-0.44108,0.40601,-0.54828,0.43355,0.27399
6,0,11,2,-0.97197,0.98559,0.12074,1.1724,0.52799,-0.88198,0.89393,0.18352,-1.0606,1.7302,0.49787,0.20063
1,1,1,1,-1.8137,1.7977,-0.72491,0.42296,0.21719,-1.0983,-0.22186,0.19379,-0.7027,-0.30481,0.70637,0.4789
10,0,80,2,-0.51494,0.080575,-0.95247,-0.79038,-0.31647,0.33541,-1.7901,0.40875,-0.98999,-0.108,-0.16086,0.90224
2,0,2,1,0.20401,0.59073,0.61453,-0.2124,0.10374,-0.48935,-0.49443,-0.36309,-1.1158,1.5339,0.85917,0.38175
0,0,6,2,-0.080602,-1.3169,0.13174,-1.4008,1.2487,-1.5063,1.2018,-1.373,0.72882,0.74305,-2.2523,-0.88018
1,0,1,1,0.96783,-0.075053,-0.61337,-0.44716,-0.28625,-1.0804,-1.4794,-0.26757,1.1805,0.40807,1.4394,-0.26894
4,2,4,2,0.66169,-0.12946,0.48498,-0.24095,-1.3467,0.70623,1.4572,0.4148,0.99079,-0.31396,0.2281,-0.068694
21,2,21,2,-0.33112,-0.94794,0.91672,1.0008,0.47465,-0.47542,-0.62788,-0.80569,1.5682,-0.88491,0.016504,2.2638
1,0,3,1,0.72824,-0.32389,-0.10606,0.76689,0.086419,-0.34016,-0.62764,0.34721,0.17346,-0.2796,1.0598,1.1052
3,2,3,2,0.81406,-1.1857,-0.14621,-0.19079,1.7651,-1.7859,0.46341,0.50642,-1.0891,1.1191,-0.22382,0.41853
0,0,5,2,-1.5657,-0.031835,-0.82544,-0.82387,-0.23916,-1.3426,-0.5314,-1.1828,-1.697,-0.91211,-0.82248,-1.2129
36,1,36,1,-0.6396,-0.92967,0.38378,-1.3142,0.010812,0.46592,0.45602,0.83478,0.69972,0.77076,0.92505,0.63532
9,1,9,1,-1.2291,0.14307,0.98511,0.031896,0.39006,-1.0583,-1.3257,-1.0251,0.92967,0.59327,0.84281,0.67147
35,1,35,1,0.037989,0.3901,0.55719,0.33068,0.7824,1.0253,0.75252,-0.34221,1.3985,0.30859,-0.064283,0.83983
0,0,6,1,-1.4991,0.84566,-2.3741,0.32091,-1.2662,1.3057,0.12055,0.87511,-0.34963,0.57463,0.9941,0.56302
18,2,18,2,0.90643,-0.84581,-0.75993,-0.14973,2.3681,0.33655,-0.25737,-0.87538,-0.26458,-0.51712,0.75347,0.55298
23,1,23,1,-0.97934,0.65793,-0.035433,-0.68448,-0.82937,-1.1945,0.38614,-1.4107,0.13452,0.66367,-0.91689,-0.40434
141,1,141,1,-0.66618,-1.7085,0.0049001,1.7769,-1.9645,1.1188,2.5834,1.2179,-0.091965,-1.1654,0.6174,-0.32782
13,2,13,2,0.48038,1.2441,0.1108,0.63568,0.39661,-0.73461,0.83742,-0.33905,-1.3789,1.0064,0.14247,-1.4048
0,0,1,1,-0.27998,0.13164,-0.12633,0.35421,1.7171,-0.075604,-0.92418,-0.20064,0.36171,0.89928,-0.86091,-0.39048
5,2,5,2,-1.9195,0.62765,0.63754,0.87685,1.1201,1.3242,0.39838,-1.4331,0.09929,0.10819,-2.5957,0.5484
52,0,66,1,2.1792,2.062,0.10433,1.4778,0.80846,-1.0582,-0.97749,1.0196,-0.53532,-0.63396,1.5639,-0.079636
4,0,4,2,0.34572,-0.0010037,0.2411,0.34444,1.096,-0.42475,0.9402,-0.32089,0.39167,0.58525,-2.5612,0.96874
13,1,13,1,1.1417,-0.3605,1.6069,-0.45353,-0.28661,0.29538,-0.62517,0.0029506,-0.7999,0.095988,-0.72226,0.046003
51,1,51,1,-1.8113,-1.0444,1.4118,0.5565,-1.6055,1.3663,0.32383,-1.5087,0.47016,-0.48468,0.11705,0.29274
4,2,4,2,0.24522,1.0441,-1.2331,0.55459,0.49723,-0.36707,0.049232,0.81388,1.0219,1.26,-0.50972,-1.1431
12,0,48,1,0.57933,0.81199,0.98094,0.38876,-0.28899,0.18911,1.1724,-0.73513,1.8542,1.0092,1.7511,0.2991
7,0,12,2,-1.3251,0.26024,-0.3256,-0.83448,-1.547,-0.74648,0.79733,0.12066,0.1041,1.7357,-0.12714,1.2065
12,2,12,2,0.52019,-1.1448,-0.28618,-1.1584,0.53229,0.232,-1.4224,-0.082632,0.37397,-0.26428,0.30069,-0.29083
2,2,2,2,2.2299,-0.5475,0.37433,-0.30997,1.4526,0.82785,0.77778,0.73879,-1.0501,1.2764,1.0932,-0.472
1,0,3,2,1.6301,0.60244,-2.0357,-0.0079911,-0.15606,-0.8193,-0.28557,-1.7862,-0.67193,1.3846,0.14087,-0.78152
11,1,11,1,0.73094,-0.57908,-0.039543,-0.51273,1.7177,-0.17744,0.89315,0.55697,0.30136,-0.75226,-0.51182,0.69564
8,0,10,2,0.57943,1.6166,-0.12544,0.53102,1.0036,-0.87602,0.8942,-0.66645,0.54563,0.58223,-0.85924,0.34415
1,1,1,1,-0.69657,-3.3976,0.33155,0.37638,-0.18339,-0.4262,0.69768,-0.44784,-0.51779,0.45799,-0.072878,1.2965
10,2,10,2,-2.1395,-1.9839,-1.3082,1.2172,-0.41282,0.092669,1.2596,-0.058272,0.24948,0.32032,0.43099,1.5824
5,2,5,2,1.5089,0.42744,0.10543,0.69668,0.82746,-0.55913,1.3031,-1.4033,-0.26917,-0.39169,-0.5514,-0.26218
10,0,46,2,0.35243,-0.91259,-0.09137,1.6767,-0.28814,-0.8208,1.1202,0.383,-1.2096,-1.2562,0.052419,0.036509
2,0,4,2,-0.49184,0.071434,-2.0204,-1.334,0.95124,-0.072331,0.71203,-1.9218,-0.2924,0.00090213,-2.2471,0.27018
0,1,0,1,-0.56617,-0.54211,-0.95592,0.28505,-1.0433,0.11105,0.23568,2.2563,1.1001,-1.1716,-0.049488,0.17838
34,2,34,2,0.39736,-1.1741,1.662,0.67669,-0.82934,0.7036,0.11852,-1.1352,-0.75139,-1.6725,0.64179,-0.17624
11,0,18,1,-0.4012,-0.3914,-0.60072,1.3473,0.13421,-1.936,-0.745,1.0362,1.45,0.58397,-0.49308,-1.0854
4,0,5,2,-0.41137,-1.1341,-0.048687,0.46701,0.9108,0.33723,-1.09,0.30145,-0.63791,1.7997,-0.83729,0.15214
41,1,41,1,-0.66777,-0.71346,1.4099,0.22321,-1.5149,-0.23567,-0.75351,1.1899,-0.19726,-0.10512,-0.15824,0.15999
3,1,3,1,0.2863,-0.49447,0.55002,0.11288,1.5899,-1.0517,-1.4354,-0.05914,-0.6719,0.010335,0.68775,0.19578
2,0,20,1,1.0102,-0.38473,-2.1119,0.66509,0.7764,0.14089,-1.5875,-0.55071,-0.27108,-0.69472,0.97079,1.3251
11,2,11,2,0.60728,1.8667,0.26211,-0.229,0.60329,0.55603,-1.1287,1.8063,0.43627,0.95026,1.1438,-1.2528
11,0,71,2,-0.063824,-0.34557,-0.48136,-1.0099,-0.42417,0.62064,-0.13626,0.29279,0.63839,0.93087,-0.17798,-0.52349
46,2,46,2,-0.073385,-0.2492,0.70872,-2.2534,-0.017334,0.77542,0.35765,-0.18277,0.029147,0.7715,-0.992,0.57808
69,0,117,2,0.10003,0.88434,-0.46743,-0.45814,1.0409,0.6927,-1.1853,2.1564,0.49113,-0.70581,0.70625,-0.20739
7,0,12,2,2.4617,-0.54829,-0.26409,-0.86162,-1.7249,-0.08238,-1.0509,0.653,0.67433,-0.75199,-0.79823,-0.77501
11,0,37,2,-0.22835,1.0865,-0.62474,-0.52523,0.14875,-0.57485,-1.1118,1.2152,0.39941,-0.50682,0.86522,0.38299
15,0,22,2,-0.69422,-0.20533,-0.36344,-0.57376,0.12482,-0.022713,1.0148,0.84417,2.8177,0.41222,1.1909,0.89376
2,0,4,1,0.38149,0.59414,0.98932,-0.264,0.1276,0.82176,-1.8653,0.29115,-1.2408,-0.8443,1.0266,-0.62686
1,0,1,2,0.37557,-1.6646,0.041461,-0.61043,-0.39692,0.14122,0.32466,-1.2805,-1.0376,-0.12498,-0.15133,-0.85553
0,0,24,2,0.20913,0.61797,1.2058,0.32978,-0.9748,-0.54166,-0.56603,0.17773,-1.4629,0.49087,-0.35496,0.10024
27,1,27,1,1.1465,-0.2677,-0.25985,-1.2049,-1.2429,0.33254,1.231,-0.76022,1.0823,-0.40665,-1.4597,0.25997
3,0,16,1,-1.3653,0.12952,-1.1126,1.7029,1.5747,1.5336,0.093566,-0.026998,-0.10567,0.047785,0.22656,0.62029
0,0,1,1,0.8466,-1.5845,-0.45986,0.78247,-0.32603,0.16587,0.13737,0.063181,1.1899,0.91777,0.18137,-1.0087
2,2,2,2,-0.80805,-0.653,0.22088,0.048622,0.93672,2.7578,0.256,-0.02454,-1.3865,0.82872,0.15995,-0.1467
18,0,24,1,-0.44217,0.057898,-0.067852,-0.79262,-1.3543,0.48978,0.94402,0.62401,0.8655,0.22173,-0.79914,-0.52447
1,1,1,1,-1.3614,-0.29646,0.58199,-0.6883,-0.26572,0.60617,-0.53998,2.3423,-0.37687,2.0039,0.24085,0.97801
3,0,5,1,-0.54708,-1.7563,-0.82864,1.5174,-0.12704,-1.5122,0.39178,1.5955,-0.37773,0.2196,0.28895,-0.97998
0,0,8,2,0.21857,0.92554,-0.14591,-0.62023,0.73096,1.7859,0.9041,1.1674,0.60807,0.79388,0.45174,1.2141
0,0,0,1,-1.3432,0.21718,-0.084855,0.6855,0.20668,-0.16794,0.83196,-1.1398,-0.2043,-0.2797,0.98012,0.51045
5,2,5,2,1.5775,2.1549,-0.70017,-0.64456,0.19607,0.083974,0.83398,1.8041,-0.50975,0.6472,-0.57401,-1.2428
19,0,33,2,-1.0186,-1.2921,-0.6816,-0.75592,0.10162,0.21249,-1.8464,0.5023,0.13749,0.97329,-0.7062,-1.5047
80,0,189,1,1.3262,-0.54985,1.1305,1.742,-0.72375,-0.50082,-0.25391,1.758,0.82743,-0.39193,0.94544,0.91706
12,2,12,2,0.97097,1.012,1.2678,-0.44382,0.51744,-0.93644,2.3723,0.071565,0.36782,-0.77853,1.5048,-0.024417
42,2,42,2,-0.68297,0.59705,0.069898,-1.3185,-0.44776,-1.0621,0.76057,0.84701,1.3326,-1.6107,-1.5875,-0.48374
11,1,11,1,-0.094535,2.0753,-0.3008,-1.1871,-1.7882,-0.87515,-0.14412,0.26087,0.11847,0.51039,0.0087937,0.062593
8,0,11,1,0.65835,0.6886,1.4035,-0.53406,0.31796,-0.36541,1.4314,-1.1512,-0.62067,-0.17782,0.45964,2.1742
1,0,3,2,0.27269,-1.5476,2.7255,-0.011287,-1.7547,1.2266,1.187,-0.36452,1.6495,0.20535,1.1932,-0.41749
14,2,14,2,0.68534,0.45465,0.11911,0.81488,0.95554,1.0566,0.032582,0.38309,1.6179,0.16568,0.14904,-0.72141
10,1,10,1,0.88413,1.1753,-2.0058,-1.5947,0.72226,-0.25459,-1.7221,-0.80284,-0.28727,-0.53032,0.19937,0.32089
76,0,106,1,-0.88853,0.20848,-0.93573,-0.42065,1.0492,-0.093714,0.51526,0.42242,0.1459,-0.71598,1.0832,1.6143
2,2,2,2,0.5969,-0.82912,0.93463,-0.012395,0.94907,1.6813,1.5948,-0.71288,-1.1345,-1.8548,0.81904,0.63945
11,1,11,1,-1.7233,0.33365,-1.2638,0.523,1.3729,2.2861,0.46793,0.091636,1.0278,-0.3493,-0.24407,-0.47177
10,2,10,2,-2.1083,-1.8278,1.1387,-0.61186,1.0675,1.1754,-0.055115,0.73912,-1.6274,1.8828,-0.46912,1.1849
46,1,46,1,0.39828,-1.4797,2.3409,-0.47261,-1.8881,-0.28002,-0.20801,1.1675,-0.32757,0.90138,1.6729,0.077686
0,1,0,1,-1.3424,-0.013019,0.38854,0.31945,-3.1193,1.4153,0.3287,0.11921,-0.82473,0.94726,-0.67963,0.94501
2,0,2,1,-0.65157,0.029554,0.43855,0.63663,-0.16057,-0.416,0.43086,2.2986,1.7078,0.095448,-0.78244,-0.53088
104,0,148,1,-1.7318,-0.062825,-1.1377,-0.45425,0.57943,-1.1268,-0.95992,-0.59574,0.21406,1.577,-0.56685,0.50778
1,0,26,1,-0.80439,0.19763,-0.47777,-0.94536,1.5178,-0.044096,-0.34151,-1.7288,-0.4302,0.49315,-0.59995,-0.41778
8,0,10,2,-1.1798,-1.3347,0.30882,0.98806,-0.50225,0.23502,1.2484,0.41609,-1.3678,-1.0169,0.36009,0.5216
0,0,1,1,0.91668,1.1602,0.43307,-0.95588,-0.094185,-0.012948,0.34409,-1.0338,0.864,0.145,0.77497,-0.33943
59,2,59,2,0.60324,-0.77679,-1.5467,0.37368,1.7565,-0.5994,0.84813,0.028586,1.1634,-1.5204,0.68664,0.60879
7,1,7,1,1.3024,2.2597,-0.6454,-0.48026,0.20918,-0.30707,0.98515,-0.68512,1.9309,-0.2376,0.8874,0.93553
14,0,29,2,0.92193,0.75788,-0.84673,-0.029129,3.4228,1.4929,-0.44914,-0.051044,-0.8076,0.75576,-1.2392,0.60622
0,2,0,2,-1.9976,2.0021,0.58727,-0.17348,2.3838,-0.75473,0.036774,-0.17404,-0.69078,1.25,-0.23106,-0.55728
2,0,3,2,-0.15136,2.7053,-0.80569,0.017878,0.87456,0.0047823,0.071426,0.21204,0.082998,-0.81019,-0.20706,0.40237
19,2,19,2,1.3915,-0.70288,-0.33076,-0.78609,1.6511,-0.81258,0.53909,1.2423,-2.2732,-0.27164,-0.21532,-0.089329
10,0,17,1,0.35105,-0.21466,0.089643,1.1027,-1.9276,0.17743,0.57668,0.88753,0.51416,1.4185,-0.91383,0.17
2,1,2,1,1.0969,0.085004,0.95228,-0.15813,0.43059,1.4029,-0.20074,0.73229,-0.69144,-0.25218,-1.1337,1.1739
19,1,19,1,0.82261,-0.78349,2.5245,-1.2896,0.81446,-0.29919,0.38973,-0.89808,-0.95822,-0.5972,0.16893,-1.0963
2,0,2,2,0.93092,0.65101,-0.61326,-0.13536,-0.029291,-0.53102,-0.076372,1.3517,1.5159,1.2418,-1.1709,-0.55826
2,1,2,1,-1.0447,1.5902,1.0582,0.51154,-1.488,2.0031,0.25167,-0.075037,-0.99599,1.028,-1.0359,0.054428
1,0,2,2,-1.6472,-0.96747,0.80775,-0.48532,0.46103,0.12124,-0.32971,0.42025,0.14125,-0.4215,0.27808,0.63668
12,0,26,2,-1.3154,0.23976,-0.071991,-0.75429,1.7642,1.1235,-0.59451,-1.2279,-2.3553,-0.60648,1.6714,0.89806
4,2,4,2,-0.089914,0.15806,-0.0088624,0.84783,-0.030932,0.088908,-0.040799,-0.41422,-1.1319,-1.5959,0.054557,0.156
2,0,4,1,-0.89429,0.22142,1.0076,-0.64023,0.26144,1.7817,-0.42149,0.41109,-1.586,1.1884,1.3099,-0.16938
6,1,6,1,-0.60735,-0.78926,-0.036633,-0.34928,0.074292,-0.04711,-0.67777,-0.0053973,-0.72682,-0.37999,1.017,-0.432
8,2,8,2,0.991,-1.3564,-1.339,0.33447,-0.54154,1.4371,-2.6905,0.19328,0.90045,-1.1561,0.093554,1.5183
53,1,53,1,1.2836,0.10773,0.90681,0.50871,-1.0303,-1.1032,0.38499,-0.069549,0.0080249,-0.43537,0.25134,-0.92322
23,1,23,1,-1.0827,0.72945,1.7401,0.22179,0.13985,1.4606,-0.66584,0.8632,1.3321,0.87579,0.3533,-1.4686
45,0,59,1,1.2585,1.1604,-1.4063,-0.55556,-0.53422,1.2513,0.17709,-0.62727,-1.0807,-0.40556,-0.68155,-0.33732
71,1,71,1,-0.40928,-0.070493,0.81304,0.76893,-0.039193,0.60401,-2.9009,1.5995,2.1393,0.02035,-1.3784,-1.7966
1,0,1,1,-0.94312,-0.3668,-1.1792,0.52943,-0.31,-0.086828,0.47941,-2.073,0.81752,0.58434,0.40895,-1.4338
19,0,50,1,-1.6588,0.6352,-1.15,-0.66034,-1.0746,0.80147,-1.0994,0.85541,0.86876,0.69887,1.1505,2.0258
8,0,10,1,-0.011228,-0.53559,0.30878,1.4126,0.94833,-0.18991,-2.4001,-0.019759,1.0416,-0.40423,0.33305,-0.44017
12,1,12,1,0.14989,-1.2037,-0.23529,0.58773,-0.54643,0.10443,0.39714,0.96282,0.19695,0.23192,1.0129,1.1622
3,0,8,2,-0.16977,1.6506,-0.042387,0.38835,-0.34749,-0.58877,1.5781,-0.60463,0.95079,0.8716,1.0939,-1.3005
88,1,88,1,1.3078,0.91209,-2.21,0.047161,0.52252,-1.1218,-0.34974,0.37595,0.55021,0.7742,-0.56983,0.19811
1,0,1,1,-0.56933,-0.31552,0.15838,-0.13308,0.5343,-2.5179,0.40171,0.11827,-0.46736,-0.29198,1.6952,-0.13681
11,0,20,2,1.9815,-0.52951,0.15204,0.17638,-0.36543,-0.52464,1.0644,0.066741,0.0030139,0.54974,-0.66888,-0.56248
54,0,127,2,-0.93084,0.53364,0.96952,0.3652,0.56734,0.7078,1.0327,-0.47693,0.4745,1.2349,3.1216,-1.3741
1,0,1,1,-0.72637,0.18623,-0.76078,1.0009,-0.3769,-0.49928,0.02268,0.85574,-1.4957,0.7762,0.84554,-1.5966
1,1,1,1,0.58512,-1.89,0.46406,-0.33777,-2.0115,0.32337,1.0994,0.52555,0.19083,1.1853,0.36513,-0.52155
0,0,0,1,-0.039357,0.089269,1.3071,-0.41082,0.02365,1.2544,-0.59034,-1.2462,-0.78448,0.91703,-0.93876,-2.4758
77,0,88,2,0.8674,-0.18656,0.66927,1.5967,0.25666,0.85608,0.96033,0.82866,-2.4668,-1.0922,0.5101,-0.93771
76,2,76,2,-1.0411,-3.3547,1.332,-1.7529,-0.81287,1.1014,0.21736,-0.87904,-1.1432,1.0439,1.0741,0.32987
9,0,19,2,-0.5646,-0.46974,0.95187,0.0025963,0.60043,1.1369,0.31856,0.59917,1.9453,-0.69254,0.40029,0.08291
2,0,13,1,1.2695,-0.11478,0.72736,-0.92311,1.2196,1.5284,-1.4552,1.5061,1.165,1.0671,-0.20596,2.1867
7,0,11,2,-0.090103,0.0095011,-0.24233,0.71745,0.23025,-0.26074,-1.3817,1.0459,-0.16002,0.080404,-0.32256,0.45033
